Date first seen,Duration,Proto,Src IP Addr,Src Pt,Dst IP Addr,Dst Pt,Packets,Bytes,Flows,Flags
2017-04-07 16:03:10.430,0.0,TCP,10321_204,443,192.168.200.9,61977,1,66,1,.A....
2017-04-10 07:29:02.507,0.0,TCP,192.168.200.5,35615,192.168.100.5,445,1,66,1,.A....
2017-04-11 15:54:57.273,0.0,TCP,15051_218,443,192.168.200.4,51492,1,66,1,.A....
2017-04-06 17:46:21.934,0.0,TCP,192.168.210.5,59988,10321_204,443,1,55,1,.A....
2017-04-06 10:44:26.206,0.126,TCP,192.168.220.10,35113,10118_111,443,7,1113,1,.AP.S.
2017-04-11 14:40:20.623,0.025,TCP,10223_61,80,192.168.210.5,58840,2,108,1,.A...F
2017-04-05 19:35:47.448,0.0,UDP,192.168.220.9,138,192.168.220.255,138,1,262,1,......
2017-04-05 17:05:52.966,0.0,TCP,10296_238,80,192.168.200.8,60904,1,66,1,.A....
2017-04-07 16:31:51.432,0.0,TCP,11565_36,443,192.168.220.8,38858,1,66,1,.A....
2017-04-07 15:58:04.261,0.078,TCP,192.168.200.8,61973,10004_36,443,2,166,1,.AP...
2017-04-05 12:55:17.182,0.001,UDP,192.168.220.13,36885,DNS,53,2,152,1,......
2017-04-07 13:34:02.850,0.0,TCP,192.168.220.4,58238,10279_199,80,1,54,1,.A....
2017-04-10 17:07:12.836,0.232,TCP,12592_175,443,192.168.200.9,54261,4,263,1,.AP...
2017-04-11 07:21:02.940,0.011,TCP,192.168.220.4,33479,10004_7,80,2,140,1,.A..S.
2017-04-10 18:11:34.199,0.0,UDP,192.168.210.5,63016,DNS,53,1,78,1,......
2017-04-08 16:35:52.826,0.0,TCP,12376_226,443,192.168.220.14,52768,1,66,1,.A....
2017-04-11 08:44:56.783,0.233,TCP,192.168.210.5,49247,10199_168,443,2,154,1,.AP...
2017-04-05 11:30:10.414,0.0,TCP,192.168.220.4,40774,10143_90,80,1,54,1,.A....
2017-04-05 14:28:12.945,1.799,TCP,11263_71,80,192.168.220.14,51366,12,2255,1,.AP.SF
2017-04-07 09:11:03.797,0.0,UDP,DNS,53,192.168.200.8,55837,1,252,1,......
2017-04-06 15:50:08.439,0.0,TCP,10001_8,80,192.168.200.4,39580,1,74,1,.A..S.
2017-04-05 02:12:20.024,0.0,TCP,192.168.100.5,445,192.168.220.6,37723,1,108,1,.AP...
2017-04-06 06:07:07.454,0.0,TCP,10790_112,443,192.168.220.6,39406,2,163,1,.AP..F
2017-04-06 14:47:23.769,0.495,TCP,192.168.200.9,51551,10150_27,443,9,1545,1,.AP.S.
2017-04-06 06:46:38.218,2.486,TCP,192.168.220.11,55880,10629_11,443,78,9962,1,.AP...
2017-04-11 11:10:11.713,0.475,TCP,10004_7,80,192.168.220.16,47314,19,72461,1,.AP.S.
2017-04-08 15:39:26.186,0.0,TCP,10321_204,443,192.168.220.14,50665,1,66,1,.A....
2017-04-07 10:32:35.607,0.0,TCP,192.168.220.4,60640,10321_204,443,1,66,1,.A....
2017-04-10 09:45:45.463,0.153,TCP,192.168.220.16,33842,17037_238,80,3,198,1,.A...F
2017-04-05 08:34:21.241,0.011,UDP,DNS,53,192.168.220.16,43320,2,296,1,......
2017-04-07 06:35:02.183,0.033,UDP,192.168.220.9,57867,DNS,53,2,166,1,......
2017-04-10 10:37:43.943,0.305,TCP,10286_35,443,192.168.220.8,55112,7,5554,1,.AP.S.
2017-04-09 18:09:06.878,0.309,TCP,192.168.200.9,64322,14645_180,443,7,1153,1,.AP.S.
2017-04-07 12:27:42.298,0.0,TCP,10159_99,443,192.168.220.14,52275,1,66,1,.A....
2017-04-10 10:15:14.505,0.287,TCP,192.168.200.8,50638,11184_35,443,22,2588,1,.AP...
2017-04-05 14:34:30.708,0.0,TCP,192.168.220.11,55368,10056_217,443,1,66,1,.A....
2017-04-07 08:57:16.106,0.0,TCP,192.168.220.4,53756,10784_4,443,2,163,1,.AP..F
2017-04-07 15:38:22.623,0.0,UDP,DNS,53,192.168.220.14,58033,2,214,1,......
2017-04-11 08:34:59.049,0.0,TCP,192.168.220.4,42986,16886_101,80,1,66,1,.A....
2017-04-07 10:08:04.634,0.214,TCP,192.168.200.9,50253,10784_4,443,8,1793,1,.AP.S.
2017-04-07 14:51:27.325,0.0,TCP,10046_7,443,192.168.220.4,60991,1,66,1,.A....
2017-04-10 07:39:34.630,0.0,TCP,12124_231,443,192.168.220.9,43646,1,66,1,.A....
2017-04-07 12:28:43.311,0.233,TCP,192.168.220.4,34745,10305_148,443,8,1672,1,.AP.SF
2017-04-07 11:22:47.904,0.0,TCP,10056_245,80,192.168.200.9,55429,1,66,1,.A....
2017-04-08 15:19:19.691,0.145,TCP,10296_238,443,192.168.210.5,57926,10,1286,1,.AP.S.
2017-04-06 06:17:27.227,0.005,TCP,192.168.220.4,32997,192.168.100.5,445,2,174,1,.AP...
2017-04-05 13:07:20.119,0.0,TCP,10199_14,80,192.168.220.14,55460,1,812,1,.AP...
2017-04-11 10:01:30.875,0.0,TCP,11380_80,443,192.168.200.8,57297,1,66,1,.A....
2017-04-07 06:56:33.108,0.0,TCP,10653_185,443,192.168.220.9,54657,1,66,1,.A....
2017-04-11 14:44:41.986,0.0,TCP,192.168.210.5,60666,10224_173,80,1,55,1,.A....
2017-04-06 13:48:59.685,0.0,UDP,192.168.220.12,40421,DNS,53,2,146,1,......
2017-04-11 15:47:34.217,0.055,TCP,10827_172,443,192.168.220.8,60647,6,4025,1,.AP.S.
2017-04-08 21:33:11.532,0.003,TCP,192.168.220.14,53240,192.168.100.5,445,2,174,1,.AP...
2017-04-10 11:02:37.282,0.0,TCP,192.168.200.9,54533,10580_12,443,1,54,1,.A.R..
2017-04-07 15:50:29.409,0.034,TCP,192.168.220.9,38110,10747_183,443,2,132,1,.A...F
2017-04-05 07:26:13.750,0.846,TCP,192.168.220.15,50677,10092_117,443,6,1251,1,.AP...
2017-04-06 11:07:43.981,0.0,TCP,192.168.200.9,65413,15377_82,80,1,55,1,.A....
2017-04-10 17:09:07.533,0.647,TCP,11184_35,443,192.168.210.5,58629,13,25662,1,.AP.S.
2017-04-07 13:28:42.252,0.0,TCP,10252_12,443,192.168.220.11,47050,1,54,1,.A....
2017-04-06 11:14:31.126,0.001,UDP,DNS,53,192.168.200.4,55942,2,317,1,......
2017-04-10 02:58:46.921,0.145,TCP,14645_180,443,192.168.200.9,50009,5,535,1,.AP.S.
2017-04-10 22:03:33.685,0.003,TCP,192.168.220.12,58447,192.168.100.5,445,2,174,1,.AP...
2017-04-07 08:15:21.477,0.0,TCP,192.168.100.5,445,192.168.220.11,58735,1,70,1,.AP...
2017-04-05 18:18:37.028,1.315,TCP,192.168.220.7,34113,15774_252,443,13,2899,1,.AP.SF
2017-04-05 14:16:34.394,2.105,TCP,10199_2,443,192.168.220.7,43747,12,14623,1,.AP..F
2017-04-05 15:22:37.226,0.0,TCP,10629_11,443,192.168.200.4,47174,1,66,1,.A....
2017-04-11 11:36:27.852,0.0,TCP,192.168.200.8,49732,10223_4,80,1,55,1,.A....
2017-04-07 10:07:13.883,0.004,TCP,11192_136,443,192.168.220.12,39135,2,889,1,.AP...
2017-04-05 10:59:44.566,0.0,TCP,10961_68,443,192.168.200.9,50459,1,66,1,.A....
2017-04-05 13:49:51.737,0.0,TCP,192.168.220.14,48184,11251_121,80,11,594,1,...R..
2017-04-11 09:00:23.286,0.0,TCP,10539_186,443,192.168.220.4,36168,1,508,1,.AP...
2017-04-05 13:31:17.956,0.988,TCP,192.168.220.15,34519,10163_11,443,31,8394,1,.AP.S.
2017-04-07 11:57:57.296,0.0,TCP,192.168.200.8,54726,10296_234,80,1,55,1,.A....
2017-04-09 09:17:30.735,0.0,TCP,192.168.200.8,53203,16391_34,443,1,55,1,.A....
2017-04-08 17:40:24.636,0.0,TCP,192.168.220.14,51301,11267_47,443,1,66,1,.A....
2017-04-07 15:34:20.709,1.639,TCP,10104_157,443,192.168.200.5,40030,2,1021,1,.AP...
2017-04-11 11:12:10.944,0.023,TCP,192.168.220.14,36158,10793_130,80,2,140,1,.A..S.
2017-04-09 14:30:56.656,0.228,TCP,192.168.210.5,58519,10296_238,443,2,154,1,.AP...
2017-04-11 08:38:53.781,0.0,TCP,10060_27,80,192.168.210.5,50225,1,66,1,.A....
2017-04-05 12:17:01.873,0.0,TCP,192.168.220.9,40384,11330_25,443,1,66,1,.A....
2017-04-07 15:39:59.810,0.1,TCP,192.168.210.5,50302,12487_124,443,3,193,1,.APR.F
2017-04-08 01:13:41.076,0.0,UDP,192.168.220.5,137,192.168.220.255,137,1,92,1,......
2017-04-08 12:08:20.266,0.005,UDP,192.168.220.14,41432,DNS,53,2,142,1,......
2017-04-08 16:58:17.440,0.0,TCP,10162_129,443,192.168.200.8,60524,1,100,1,.AP...
2017-04-05 15:39:34.645,0.046,TCP,10262_133,443,192.168.220.8,53882,2,163,1,.AP..F
2017-04-05 10:19:37.370,1.305,TCP,192.168.220.16,39645,11236_70,443,3,198,1,.A...F
2017-04-05 19:44:58.707,1.004,TCP,192.168.100.4,60325,10006_132,25,2,148,1,....S.
2017-04-05 09:03:10.021,0.0,TCP,192.168.220.7,46485,10151_199,80,1,54,1,.A....
2017-04-06 10:29:03.058,0.0,TCP,11263_67,80,192.168.220.12,40455,1,466,1,.AP...
2017-04-08 17:00:02.404,0.024,TCP,192.168.220.7,44689,10296_238,80,2,132,1,.A...F
2017-04-10 10:37:47.070,0.0,TCP,10591_235,80,192.168.220.8,45237,1,54,1,.A....
2017-04-05 15:40:26.387,0.0,TCP,10108_7,443,192.168.220.5,57955,1,66,1,.A....
2017-04-06 09:22:19.904,0.012,TCP,192.168.220.8,54080,192.168.100.5,445,2,174,1,.AP...
2017-04-11 07:26:14.385,0.0,TCP,192.168.220.9,38145,192.168.100.5,445,1,66,1,.A....
2017-04-11 07:51:22.222,0.0,TCP,16450_116,80,192.168.220.11,57480,1,66,1,.A...F
2017-04-06 16:55:14.466,0.078,TCP,10124_1,80,192.168.220.7,33024,5,1197,1,.AP.SF
2017-04-07 10:19:12.272,0.062,TCP,10026_249,443,192.168.200.4,34397,3,358,1,.AP.S.
2017-04-07 15:35:51.628,0.0,TCP,10789_31,443,192.168.220.9,48260,1,66,1,.A....
2017-04-05 11:24:45.427,0.032,TCP,192.168.220.6,42404,10171_235,80,2,132,1,.A...F
2017-04-11 10:48:57.797,0.0,TCP,10073_64,80,192.168.220.15,47300,1,54,1,.A...F
2017-04-11 02:58:42.565,0.0,TCP,192.168.220.15,48529,192.168.100.5,445,1,66,1,.A....
2017-04-05 15:40:01.862,0.013,TCP,192.168.220.8,41942,10784_4,443,4,264,1,.A...F
2017-04-06 18:01:56.503,0.677,TCP,192.168.210.5,56009,10296_226,443,12,4478,1,.AP...
2017-04-07 18:25:36.658,0.0,UDP,DNS,53,192.168.220.8,34785,2,478,1,......
2017-04-11 10:05:33.897,0.0,TCP,10073_65,80,192.168.220.14,48022,1,54,1,.A...F
2017-04-10 16:54:28.164,0.0,TCP,192.168.220.10,59789,10094_75,443,1,66,1,.A....
2017-04-11 09:07:43.643,0.0,TCP,192.168.220.13,33142,10181_60,443,1,66,1,.A....
2017-04-11 15:39:45.947,0.015,TCP,192.168.220.14,49131,10005_36,443,2,178,1,.AP...
2017-04-05 15:28:45.633,0.0,UDP,192.168.220.11,33468,DNS,53,1,70,1,......
2017-04-11 09:47:55.027,0.0,TCP,192.168.200.8,56448,14958_22,443,1,55,1,.A....
2017-04-11 14:40:14.690,2.997,TCP,192.168.210.5,58820,10223_4,80,79,6960,1,.AP.S.
2017-04-05 10:22:24.132,0.012,TCP,192.168.220.14,40175,10135_20,443,3,198,1,.A...F
2017-04-10 18:09:03.463,0.0,TCP,10499_70,80,192.168.220.14,58060,1,579,1,.AP...
2017-04-05 15:54:40.929,0.0,TCP,10064_169,443,192.168.220.14,57607,1,66,1,.A....
2017-04-07 08:35:17.003,0.0,TCP,14369_223,443,192.168.220.15,51895,1,66,1,.A....
2017-04-06 13:01:44.044,0.004,UDP,DNS,53,192.168.220.13,45612,2,260,1,......
2017-04-07 14:34:43.036,0.0,TCP,192.168.220.4,44908,10223_24,80,1,66,1,.A...F
2017-04-07 12:41:17.956,0.0,UDP,DNS,53,192.168.200.8,55638,1,195,1,......
2017-04-10 11:54:52.381,0.0,TCP,192.168.220.8,48964,11204_141,443,1,66,1,.A....
2017-04-11 08:09:12.328,0.216,TCP,10056_248,443,192.168.220.13,57460,46,374515,1,.AP.S.
2017-04-10 15:01:41.414,0.002,UDP,192.168.220.6,60832,DNS,53,2,148,1,......
2017-04-06 15:33:57.983,0.0,TCP,192.168.220.12,52485,10076_237,443,1,66,1,.A....
2017-04-07 14:18:00.048,0.151,TCP,10081_164,443,192.168.220.4,59681,3,2830,1,.AP...
2017-04-05 13:40:31.859,3.309,TCP,192.168.220.15,57091,10321_204,443,32,4786,1,.AP.S.
2017-04-06 12:46:24.028,0.0,TCP,192.168.220.5,58883,10578_48,443,2,108,1,...R..
2017-04-07 08:36:32.283,0.0,TCP,10056_160,443,192.168.220.4,42729,1,66,1,.A....
2017-04-09 00:11:19.934,0.0,TCP,192.168.100.5,445,192.168.220.9,55074,1,108,1,.AP...
2017-04-11 06:07:24.968,0.0,UDP,192.168.220.9,37475,DNS,53,2,164,1,......
2017-04-11 12:06:26.769,0.0,TCP,10194_71,443,192.168.220.14,48018,1,66,1,.A....
2017-04-06 06:46:21.333,0.0,TCP,192.168.220.11,59606,10056_166,443,1,66,1,.A....
2017-04-06 15:23:29.664,0.0,TCP,192.168.100.5,445,192.168.220.7,40199,1,108,1,.AP...
2017-04-10 11:10:52.314,0.0,TCP,192.168.220.13,44532,10163_9,443,3,162,1,.A...F
2017-04-07 06:33:07.695,0.508,TCP,192.168.220.9,49853,10561_14,80,4,999,1,.AP...
2017-04-11 09:11:29.128,0.003,TCP,192.168.220.5,55030,192.168.100.5,445,2,174,1,.AP...
2017-04-08 23:33:05.520,0.023,TCP,192.168.220.13,45623,EXT_SERVER,8082,2,338,1,.AP...
2017-04-05 06:28:31.578,0.001,TCP,192.168.220.14,38583,192.168.100.5,445,2,174,1,.AP...
2017-04-08 15:43:16.265,0.101,TCP,16479_62,80,192.168.220.14,32861,3,704,1,.AP.S.
2017-04-07 14:55:11.148,0.035,UDP,192.168.220.14,39215,DNS,53,2,172,1,......
2017-04-09 01:00:11.990,0.002,TCP,192.168.200.9,58964,14645_180,443,3,208,1,.AP..F
2017-04-11 10:41:36.366,0.062,TCP,10107_27,443,192.168.220.13,36750,2,3074,1,.AP...
2017-04-07 12:17:08.192,0.0,UDP,192.168.200.8,49687,DNS,53,1,75,1,......
2017-04-07 11:28:23.210,0.0,UDP,192.168.200.9,53747,DNS,53,1,75,1,......
2017-04-07 14:16:29.172,0.0,TCP,192.168.220.8,32979,10001_232,80,1,66,1,.A....
2017-04-07 15:23:54.574,0.002,TCP,192.168.220.4,58483,10145_115,443,2,185,1,.AP..F
2017-04-11 15:42:14.114,0.0,TCP,192.168.220.8,39591,10278_99,80,1,66,1,.A....
2017-04-11 11:02:12.022,0.001,UDP,DNS,53,192.168.220.11,52941,2,544,1,......
2017-04-05 08:53:28.470,0.653,TCP,10719_52,443,192.168.220.4,39356,9,6351,1,.AP.SF
2017-04-05 11:26:59.587,0.0,UDP,192.168.220.4,35940,DNS,53,2,144,1,......
2017-04-06 14:26:26.590,0.0,TCP,192.168.210.5,60893,10068_34,80,1,55,1,.A....
2017-04-10 12:19:40.156,0.022,TCP,192.168.220.15,38904,10001_8,80,2,140,1,.A..S.
2017-04-09 12:47:12.577,1.031,TCP,192.168.200.8,58107,10223_24,80,9,7879,1,.AP.S.
2017-04-05 15:15:13.541,0.0,TCP,10112_133,80,192.168.220.11,51952,1,66,1,.A...F
2017-04-05 09:30:52.525,0.03,TCP,10022_249,443,192.168.220.13,48344,4,1136,1,.AP.S.
2017-04-05 13:29:17.014,0.002,TCP,10170_26,443,192.168.220.5,44242,3,198,1,.A...F
2017-04-11 07:52:20.069,0.079,TCP,192.168.220.11,59213,10295_67,443,9,2297,1,.AP.SF
2017-04-08 11:18:44.992,0.872,TCP,192.168.220.14,58984,10012_9,80,7,735,1,.AP.S.
2017-04-07 09:44:33.506,0.0,TCP,10077_156,80,192.168.220.11,51966,2,132,1,.A...F
2017-04-07 15:58:39.354,0.0,TCP,192.168.220.6,43655,11331_108,443,1,66,1,.A....
2017-04-10 15:59:35.469,0.019,TCP,10110_13,80,192.168.220.15,53035,2,108,1,.A...F
2017-04-10 11:06:53.840,0.091,TCP,192.168.200.9,54716,10183_96,80,151,9064,1,.AP.S.
2017-04-10 22:45:04.631,0.021,TCP,192.168.220.16,41240,EXT_SERVER,8082,2,338,1,.AP...
2017-04-06 16:00:06.168,0.0,TCP,12843_49,80,192.168.220.9,37157,1,66,1,.A....
2017-04-11 09:35:10.346,0.002,TCP,192.168.220.16,55341,192.168.100.5,445,2,174,1,.AP...
2017-04-05 12:08:19.833,0.455,TCP,10595_100,443,192.168.220.11,57420,6,6788,1,.AP.SF
2017-04-07 14:11:33.851,0.004,UDP,192.168.220.15,57277,DNS,53,2,154,1,......
2017-04-11 08:49:56.276,0.0,TCP,192.168.210.5,53667,10003_193,443,1,55,1,.A....
2017-04-11 16:18:32.463,0.081,TCP,10004_36,443,192.168.200.8,57886,4,698,1,.AP...
2017-04-06 17:36:20.810,0.0,TCP,10162_193,443,192.168.200.8,51708,2,154,1,.AP...
2017-04-07 15:33:40.404,0.159,TCP,192.168.220.9,56962,10007_207,80,2,132,1,.A...F
2017-04-05 15:38:06.594,0.0,TCP,10689_1,80,192.168.220.7,40002,1,54,1,.A...F
2017-04-07 08:28:18.269,0.042,TCP,192.168.210.5,52697,10321_204,443,3,193,1,.APR.F
2017-04-11 12:24:09.061,0.0,TCP,10653_185,443,192.168.220.4,54349,1,66,1,.A....
2017-04-06 11:00:22.565,90.589,TCP,192.168.200.9,49163,192.168.100.5,445,27857,51800000,1,.AP...
2017-04-10 14:34:07.353,0.962,TCP,192.168.210.5,51101,10593_173,443,6,2207,1,.AP.S.
2017-04-07 14:06:50.257,0.0,TCP,10001_232,80,192.168.220.15,47408,1,66,1,.A....
2017-04-11 15:56:36.780,0.031,UDP,DNS,53,192.168.220.9,51876,2,246,1,......
2017-04-08 07:59:08.595,0.077,TCP,10278_34,443,192.168.200.8,62908,11,1848,1,.AP.S.
2017-04-06 10:46:41.777,0.019,TCP,10784_4,443,192.168.220.12,33531,15,29726,1,.AP...
2017-04-08 16:36:36.022,0.0,TCP,192.168.220.14,46787,10499_66,80,1,66,1,.A....
2017-04-06 11:17:25.102,0.0,TCP,192.168.220.4,34874,12809_228,443,1,66,1,.A....
2017-04-07 13:29:03.894,0.0,TCP,10296_230,80,192.168.220.10,37004,1,66,1,.A....
2017-04-07 13:26:51.824,0.02,TCP,192.168.220.11,56406,10145_115,443,2,553,1,.AP...
2017-04-06 16:04:31.673,0.0,TCP,10678_165,80,192.168.200.8,55305,1,66,1,.A..S.
2017-04-05 14:30:53.154,1.358,TCP,192.168.220.8,40902,10678_131,80,3,162,1,...R..
2017-04-05 09:35:04.600,0.0,TCP,192.168.220.13,46336,11156_192,80,1,54,1,.A...F
2017-04-07 10:40:57.575,0.0,TCP,10082_246,443,192.168.200.4,32916,1,66,1,.A....
2017-04-05 17:51:23.331,0.0,TCP,10077_156,80,192.168.200.8,53094,1,66,1,.A....
2017-04-05 15:49:49.372,0.0,TCP,11263_68,80,192.168.210.5,60000,1,66,1,.A....
2017-04-05 10:56:30.207,0.0,TCP,192.168.200.4,34059,14193_96,443,1,66,1,.A....
2017-04-06 17:37:35.775,0.0,TCP,14462_8,443,192.168.220.9,51590,1,66,1,.A....
2017-04-11 14:14:44.510,0.034,UDP,DNS,53,192.168.200.4,53424,2,246,1,......
2017-04-09 08:30:10.086,0.0,UDP,192.168.100.4,56070,DNS,53,1,74,1,......
2017-04-08 12:06:51.956,0.0,TCP,11309_15,80,192.168.220.14,42084,1,66,1,.A....
2017-04-10 09:39:23.944,0.0,UDP,192.168.220.6,46282,DNS,53,2,174,1,......
2017-04-10 13:26:07.655,0.121,TCP,192.168.220.13,54633,10170_25,80,5,881,1,.AP.S.
2017-04-10 10:37:49.969,0.0,TCP,192.168.220.8,36702,10678_165,80,1,54,1,.A....
2017-04-06 17:38:36.719,0.0,TCP,192.168.220.9,46864,13208_37,443,1,66,1,.A....
2017-04-06 11:13:06.661,0.0,TCP,10063_134,80,192.168.200.4,42137,1,66,1,.A....
2017-04-11 11:37:24.437,0.0,UDP,DNS,53,192.168.200.8,64230,1,88,1,......
2017-04-06 09:56:21.698,0.0,TCP,192.168.200.5,54467,10068_2,80,1,66,1,.A....
2017-04-06 11:45:52.682,0.02,TCP,11207_17,443,192.168.200.8,61610,4,216,1,.A...F
2017-04-10 15:31:34.843,0.0,TCP,192.168.220.10,44413,10227_32,443,1,66,1,.A....
2017-04-08 18:00:45.268,0.0,TCP,10063_33,80,192.168.220.14,60915,1,66,1,.A....
2017-04-11 13:56:45.371,0.0,TCP,192.168.220.16,50977,10076_237,443,1,66,1,.A....
2017-04-06 09:07:20.088,0.0,TCP,192.168.200.8,59263,11535_57,443,1,55,1,.A....
2017-04-06 17:14:45.681,0.099,TCP,192.168.220.4,48621,15373_234,80,2,140,1,.A..S.
2017-04-09 15:10:56.630,0.285,TCP,192.168.200.8,60964,10296_238,443,3,220,1,.AP...
2017-04-07 07:12:36.854,0.0,UDP,192.168.220.15,37058,DNS,53,2,144,1,......
2017-04-05 12:52:46.610,0.0,UDP,192.168.220.13,42890,DNS,53,2,138,1,......
2017-04-06 15:27:28.118,0.0,TCP,10138_16,443,192.168.200.4,36434,1,54,1,.A...F
2017-04-06 15:49:11.687,0.068,TCP,192.168.220.10,52221,14193_96,443,11,1715,1,.AP.S.
2017-04-07 03:46:25.730,0.006,TCP,192.168.200.4,54771,192.168.100.5,445,2,174,1,.AP...
2017-04-10 16:33:27.513,0.0,TCP,11932_161,80,192.168.220.13,36583,1,66,1,.A....
2017-04-11 10:56:05.771,0.257,TCP,10458_62,80,192.168.200.8,59319,3,1012,1,.AP.S.
2017-04-07 06:15:11.945,0.0,TCP,192.168.210.5,58334,10026_249,80,1,55,1,.A....
2017-04-11 12:55:07.685,0.027,TCP,192.168.220.8,44803,10223_24,80,2,132,1,.A...F
2017-04-06 14:31:40.581,0.014,TCP,192.168.220.7,50514,10057_29,80,2,563,1,.AP...
2017-04-07 15:51:05.058,0.0,TCP,192.168.220.14,56800,10587_162,80,1,66,1,.A....
2017-04-05 07:58:17.568,0.0,TCP,192.168.220.6,55584,10145_115,443,1,66,1,.A....
2017-04-07 02:11:10.474,0.0,TCP,192.168.100.5,445,192.168.200.4,54771,1,108,1,.AP...
2017-04-05 12:29:14.593,0.0,TCP,14252_162,443,192.168.220.11,45101,1,66,1,.A....
2017-04-05 16:11:22.939,0.721,TCP,10885_57,80,192.168.220.6,32842,5,2230,1,.AP.S.
2017-04-05 09:32:36.991,0.033,UDP,DNS,53,192.168.220.13,43758,2,224,1,......
2017-04-07 17:54:26.857,0.011,TCP,192.168.200.4,39241,10043_254,80,6,579,1,.AP.SF
2017-04-07 14:38:53.185,0.063,TCP,10296_238,443,192.168.220.13,51074,5,505,1,.AP...
2017-04-05 14:08:53.267,0.0,TCP,10199_6,80,192.168.220.8,57733,1,66,1,.A....
2017-04-10 15:24:01.666,0.09,TCP,192.168.220.8,51399,10118_111,443,9,1882,1,.AP.SF
2017-04-07 10:56:12.573,0.037,TCP,10916_45,443,192.168.200.8,53782,5,3588,1,.AP.S.
2017-04-06 16:47:01.613,0.0,UDP,DNS,53,192.168.210.5,50713,1,90,1,......
2017-04-05 09:39:50.653,0.0,TCP,10448_105,443,192.168.220.9,54720,1,66,1,.A....
2017-04-10 11:16:45.428,0.007,TCP,192.168.220.13,55712,10060_27,80,2,132,1,.A...F
2017-04-06 15:46:58.458,0.0,UDP,DNS,53,192.168.200.8,61602,1,174,1,......
2017-04-11 17:13:16.297,0.0,TCP,13192_26,443,192.168.220.14,54697,1,66,1,.A....
2017-04-07 14:34:32.323,0.0,TCP,192.168.220.12,52678,10151_143,80,1,54,1,...R..
2017-04-11 14:47:11.582,0.0,TCP,192.168.220.13,37436,11251_120,80,1,66,1,.A....
2017-04-10 10:46:10.320,0.0,TCP,192.168.220.10,39062,10223_4,443,1,66,1,.A....
2017-04-07 00:02:55.527,0.004,TCP,192.168.220.9,47653,192.168.100.5,445,2,174,1,.AP...
2017-04-10 15:51:01.530,0.026,TCP,192.168.220.14,54366,11046_154,443,5,650,1,.AP...
2017-04-05 11:45:13.326,0.017,TCP,192.168.200.9,62361,10538_97,80,2,108,1,.A...F
2017-04-07 14:30:26.380,0.0,TCP,192.168.200.8,65108,10532_180,443,1,55,1,.A....
2017-04-11 15:34:33.046,0.83,TCP,10068_98,443,192.168.220.10,49262,13,4980,1,.AP.SF
2017-04-05 09:47:04.716,0.003,TCP,10514_205,80,192.168.200.5,36692,3,489,1,.AP...
2017-04-06 07:36:28.920,0.004,TCP,192.168.220.16,35440,192.168.100.5,445,2,174,1,.AP...
2017-04-05 12:43:52.920,0.0,TCP,192.168.200.9,65136,10321_204,443,1,55,1,.A....
2017-04-05 16:44:10.532,0.0,UDP,DNS,53,192.168.220.7,55360,2,198,1,......
2017-04-06 10:41:10.498,0.0,TCP,192.168.200.8,49856,10258_183,80,1,55,1,.A....
2017-04-06 11:24:26.103,1.837,TCP,192.168.220.4,43270,11062_193,80,3,198,1,.A...F
2017-04-10 13:41:19.245,0.027,TCP,192.168.220.9,46046,10081_164,80,2,557,1,.AP...
2017-04-07 12:20:33.457,0.166,TCP,192.168.200.8,60663,11958_213,443,2,108,1,.A...F
2017-04-06 10:01:01.100,0.0,TCP,192.168.210.5,56683,10100_133,80,1,55,1,.A....
2017-04-06 13:13:46.646,0.049,TCP,192.168.200.4,45609,10305_142,443,5,633,1,.AP.S.
2017-04-10 06:19:13.695,0.436,TCP,192.168.200.8,64645,10296_238,443,6,968,1,.AP...
2017-04-11 14:16:25.812,0.0,TCP,11251_120,80,192.168.200.4,43859,1,66,1,.A...F
2017-04-08 14:23:38.563,0.0,TCP,192.168.100.5,445,192.168.200.4,48646,1,108,1,.AP...
2017-04-05 14:15:47.779,0.045,TCP,10879_19,443,192.168.220.7,58163,4,463,1,.AP..F
2017-04-07 11:36:26.348,0.0,UDP,DNS,53,192.168.220.11,49141,2,482,1,......
2017-04-08 12:39:48.016,0.222,TCP,10296_238,443,192.168.210.4,55022,2,200,1,.AP...
2017-04-07 08:05:25.940,0.0,TCP,10007_18,443,192.168.210.5,56126,3,162,1,.A...F
2017-04-07 16:28:42.429,0.0,TCP,10776_200,443,192.168.220.8,44997,1,66,1,.A....
2017-04-11 10:46:35.655,0.0,UDP,192.168.220.15,53367,DNS,53,1,77,1,......
2017-04-06 11:37:56.548,0.505,TCP,10296_234,443,192.168.220.6,40276,15,6259,1,.AP.S.
2017-04-08 16:30:41.021,0.002,TCP,192.168.220.7,56405,10163_59,443,2,108,1,.A...F
2017-04-06 16:40:48.954,0.034,UDP,DNS,53,192.168.220.15,57446,2,332,1,......
2017-04-06 16:20:55.679,0.181,TCP,192.168.220.15,44343,10017_40,443,3,198,1,.A...F
2017-04-05 15:50:16.965,0.0,TCP,192.168.200.8,59246,10619_191,443,1,55,1,.A....
2017-04-07 17:06:09.458,0.0,TCP,10061_101,80,192.168.220.4,41006,1,66,1,.A....
2017-04-11 15:36:37.367,0.285,TCP,192.168.200.8,49493,EXT_SERVER,8082,2,319,1,.AP...
2017-04-05 11:46:54.914,0.0,UDP,DNS,53,192.168.200.9,54396,1,86,1,......
